,Business,Business ID,City,State,Category,Latitude,Longitude,Price,Reviews,Rating
8444,Smuggler's Cove,15g05u3vgH1CZipI1eIeUA,San Francisco,CA,Venues & Event Spaces,37.77945,-122.42327,$$,1717,4.0
8445,Humphry Slocombe Ice Cream,PpKob6r-Cjz4H8D1roK2lA,San Francisco,CA,Ice Cream & Frozen Yogurt,37.795692,-122.393693,$,1096,4.5
8446,XOX Truffles,qkHlhvv6DrCkvY54ogcPiA,San Francisco,CA,Chocolatiers & Shops,37.80175,-122.41206,$,622,4.5
8447,Roam Artisan Burgers,6wUNarxe7sJTriiqLjZHAA,San Francisco,CA,Burgers,37.7979315072298,-122.428533956409,$$,1523,4.0
8448,Cuisine of Nepal,iUockw0CUssKZLyoGJYEXA,San Francisco,CA,Himalayan/Nepalese,37.74097,-122.42318,$$,529,4.5
8449,Milkbomb Ice Cream,LFEBCjZ-M3XUFJDszYFX6A,San Francisco,CA,Ice Cream & Frozen Yogurt,37.76475,-122.40077,$,596,4.5
8450,The Bird,WOVHQYzSAdyXYOiYDTmujQ,San Francisco,CA,Chicken Shop,37.78724,-122.39995,$,1553,4.0
8451,Samovar Tea - Yerba Buena Gardens,Ml0ZjPaKXYmXTyGLvkhY8A,San Francisco,CA,Tea Rooms,37.7841774486315,-122.402068620684,$$,2367,4.0
8452,Woodhouse Fish,fGj7q3Qro-Efk7t-IVnpXQ,San Francisco,CA,Seafood,37.7676615910331,-122.42844209075,$$,1638,4.0
8453,Andytown Coffee Roasters,IoPgRTk7Cs3ydeM5R2NRZA,San Francisco,CA,Coffee & Tea,37.756805,-122.502283,$,791,4.5
8454,Firefly Restaurant,i_OkjtKWm02Upc-PlcUrrg,San Francisco,CA,American (New),37.751206,-122.438189,$$$,1448,4.0
8455,La Fusión,DLpHmXitZxDLdqTwydUSdA,San Francisco,CA,Latin American,37.7916357455614,-122.403691572642,$$,1100,4.5
8456,Coqueta,xv8dq_jBNfQkHeX2wJGlAg,San Francisco,CA,Spanish,37.7984671979957,-122.396616339684,$$$,2016,4.0
8457,AsiaSF,6LfqlrbkpjZt83bEMZWq7A,San Francisco,CA,Asian Fusion,37.77503,-122.41281,$$$,1808,4.0
8458,Blackwood,UGKNNQ6bjL-ZttHSdZISfA,San Francisco,CA,Thai,37.800591,-122.438832,$$,1519,4.0
8459,Sophie's Crepes,cegatrLOnlyeSgDpYOua2g,San Francisco,CA,Desserts,37.785048,-122.432093,$,1673,4.0
8460,Quince,zFxD8QinHt69Bs7M2mgB-Q,San Francisco,CA,French,37.7975,-122.40336,$$$$,1452,4.0
8461,DOSA on Valencia,yYhMl5jjJRU92BhAGZACfw,San Francisco,CA,Indian,37.7570921927691,-122.421059310436,$$,2306,4.0
8462,Pacific Catch,5xp-qHGhzEzXevsSzYrwkg,San Francisco,CA,Seafood,37.80057,-122.43652,$$,1564,4.0
8463,The View Lounge,lOCewxz6QNegZbArImNBfw,San Francisco,CA,Lounges,37.7853662725987,-122.404355941664,$$,1692,4.0
8464,El Techo,HECB3khkUffaD2zWCngLuw,San Francisco,CA,Latin American,37.7566307288009,-122.419098317624,$$,1792,4.0
8465,Ebisu,D1K_lFglA5fOYquqltYcdg,San Francisco,CA,Sushi Bars,37.7644547169329,-122.466417011814,$$,1763,4.0
8466,Exploratorium,sHLt1_UcZm5Wrdmip4eudA,San Francisco,CA,Venues & Event Spaces,37.800875,-122.398619,0,1018,4.5
8467,Zuni Café,oqsu3pKpgRMGHj9QItsx0A,San Francisco,CA,Italian,37.7734826,-122.4216396,$$$,2700,4.0
8468,Hillstone,_D1Ev_zTZs5ijHkleK6C2w,San Francisco,CA,American (New),37.805712595582,-122.405280545354,$$$,2154,4.0
8469,Tuba Authentic Turkish Restaurant,bH8FgQYhxkj5qQ4wL7vPFA,San Francisco,CA,Mediterranean,37.7548912,-122.4228895,$$,994,4.5
8470,Acme Bread Company,I19ntZQrZxMn9gYOOK1rhg,San Francisco,CA,Bakeries,37.795752455393,-122.393647134304,$,838,4.5
8471,Blue Bottle Coffee,vJaF4HdnmSVF_V0BjeKjtg,San Francisco,CA,Coffee & Tea,37.7960448083673,-122.393810043172,$,1512,4.0
8472,Salt & Straw,_5Dzuo9r5vaXsqy8P9AlOQ,San Francisco,CA,Ice Cream & Frozen Yogurt,37.78993,-122.43432,$$,915,4.5
8473,Pancho Villa Taqueria,UjjNgzBFAVXF3iVXPVjH_Q,San Francisco,CA,Mexican,37.7648138,-122.4212461,$,2536,4.0
8474,Pizzetta 211,QOpqNPKpClL48TVVrYobAw,San Francisco,CA,Pizza,37.783684,-122.482974,$$,1243,4.5
8475,Frascati,xdAgbLBQcffIxI8mYgjT1Q,San Francisco,CA,Italian,37.7983589172363,-122.419105529785,$$$,1168,4.5
8476,Blue Plate,rxY7canIJeXtICb6lprUcQ,San Francisco,CA,American (Traditional),37.74523,-122.42033,$$$,1409,4.0
8477,Roka Akor - San Francisco,qKVwVCJ_5D0iOxJYE9wSJw,San Francisco,CA,Steakhouses,37.7965391394848,-122.403850511802,$$$$,1235,4.0
8478,Hakkasan,dN_v0Lu6xhv0yJcx-M0fpg,San Francisco,CA,American (New),37.78771,-122.40385,$$$,1712,4.0
8479,Tadich Grill,WxxE5kE8omgQhJE8sWIvmA,San Francisco,CA,Seafood,37.793431560349,-122.399468217791,$$$,2369,4.0
8480,Il Casaro Pizzeria & Mozzarella Bar - North Beach Location,I8T8aoAsFQYwQiRvLBayFA,San Francisco,CA,Italian,37.79852,-122.40739,$$,1087,4.5
8481,Tadu Ethiopian Kitchen,xkTx2lxZQptqxNeCBCaArA,San Francisco,CA,Ethiopian,37.7848298,-122.4142271,$$,651,4.5
8482,Hogwash,t5OypGYSwYIXKjkEQx3BNw,San Francisco,CA,Gastropubs,37.7891754,-122.4099292,$$,1027,4.5
8483,Leopold's,sQavxElZ71EGMrQ1zktn8Q,San Francisco,CA,German,37.79892,-122.42207,$$,1036,4.5
8484,The Taco Shop At Underdog's,cx6y2D1Q77R6dEqMOvnL7g,San Francisco,CA,Sports Bars,37.76378,-122.47765,$$,1813,4.0
8485,Thorough Bread & Pastry,MTIqLOBdISaon4G22qb5Lg,San Francisco,CA,Patisserie/Cake Shop,37.7665123809431,-122.429034858942,$,835,4.5
8486,Rusty's Southern,wZv5s1J3xmUkO-x9b8_-yQ,San Francisco,CA,Southern,37.7844,-122.41855,$$,956,4.5
8487,Akiko's Restaurant,IRD_9JUjR-06zztisuTdAA,San Francisco,CA,Sushi Bars,37.790582,-122.404653,$$$,1848,4.0
8488,Parada 22,TlBFKt2N2eSEBpN-UZmDBw,San Francisco,CA,Latin American,37.7692967769619,-122.452065106142,$$,1160,4.0
8489,Farm : Table,TcbKvh-e1lxywJuN6in5JQ,San Francisco,CA,Coffee & Tea,37.78768,-122.414339,$$,1742,4.0
8490,Perbacco,ztL8KI0ed0snCiK88ZUfNw,San Francisco,CA,Italian,37.7934543812786,-122.399336635582,$$$,1996,4.0
8491,Waterbar,7Q3QIZz5UX-JSTSKKkRqDg,San Francisco,CA,Seafood,37.7900429,-122.3886065,$$$,2972,3.5
8492,La Mediterranee,iZ5VBmyFAZyJCt88KLwhJw,San Francisco,CA,Middle Eastern,37.7900665,-122.4338783,$$,1490,4.0
8493,Smuggler's Cove,15g05u3vgH1CZipI1eIeUA,San Francisco,CA,Venues & Event Spaces,37.77945,-122.42327,$$,1717,4.0
8494,Humphry Slocombe Ice Cream,PpKob6r-Cjz4H8D1roK2lA,San Francisco,CA,Ice Cream & Frozen Yogurt,37.795692,-122.393693,$,1096,4.5
8495,XOX Truffles,qkHlhvv6DrCkvY54ogcPiA,San Francisco,CA,Chocolatiers & Shops,37.80175,-122.41206,$,622,4.5
8496,Roam Artisan Burgers,6wUNarxe7sJTriiqLjZHAA,San Francisco,CA,Burgers,37.7979315072298,-122.428533956409,$$,1523,4.0
8497,Cuisine of Nepal,iUockw0CUssKZLyoGJYEXA,San Francisco,CA,Himalayan/Nepalese,37.74097,-122.42318,$$,529,4.5
8498,Milkbomb Ice Cream,LFEBCjZ-M3XUFJDszYFX6A,San Francisco,CA,Ice Cream & Frozen Yogurt,37.76475,-122.40077,$,596,4.5
8499,Legion of Honor,J-FkG5x_2Odh61Wnep9cuQ,San Francisco,CA,Museums,37.784927,-122.500802,0,826,4.5
8500,Samovar Tea - Yerba Buena Gardens,Ml0ZjPaKXYmXTyGLvkhY8A,San Francisco,CA,Tea Rooms,37.7841774486315,-122.402068620684,$$,2367,4.0
8501,Woodhouse Fish,fGj7q3Qro-Efk7t-IVnpXQ,San Francisco,CA,Seafood,37.7676615910331,-122.42844209075,$$,1638,4.0
8502,Andytown Coffee Roasters,IoPgRTk7Cs3ydeM5R2NRZA,San Francisco,CA,Coffee & Tea,37.756805,-122.502283,$,791,4.5
8503,Firefly Restaurant,i_OkjtKWm02Upc-PlcUrrg,San Francisco,CA,American (New),37.751206,-122.438189,$$$,1448,4.0
8504,La Fusión,DLpHmXitZxDLdqTwydUSdA,San Francisco,CA,Latin American,37.7916357455614,-122.403691572642,$$,1100,4.5
8505,Coqueta,xv8dq_jBNfQkHeX2wJGlAg,San Francisco,CA,Spanish,37.7984671979957,-122.396616339684,$$$,2016,4.0
8506,AsiaSF,6LfqlrbkpjZt83bEMZWq7A,San Francisco,CA,Asian Fusion,37.77503,-122.41281,$$$,1808,4.0
8507,Blackwood,UGKNNQ6bjL-ZttHSdZISfA,San Francisco,CA,Thai,37.800591,-122.438832,$$,1519,4.0
8508,Sophie's Crepes,cegatrLOnlyeSgDpYOua2g,San Francisco,CA,Desserts,37.785048,-122.432093,$,1673,4.0
8509,Quince,zFxD8QinHt69Bs7M2mgB-Q,San Francisco,CA,French,37.7975,-122.40336,$$$$,1452,4.0
8510,DOSA on Valencia,yYhMl5jjJRU92BhAGZACfw,San Francisco,CA,Indian,37.7570921927691,-122.421059310436,$$,2306,4.0
8511,Pacific Catch,5xp-qHGhzEzXevsSzYrwkg,San Francisco,CA,Seafood,37.80057,-122.43652,$$,1564,4.0
8512,The View Lounge,lOCewxz6QNegZbArImNBfw,San Francisco,CA,Lounges,37.7853662725987,-122.404355941664,$$,1692,4.0
8513,El Techo,HECB3khkUffaD2zWCngLuw,San Francisco,CA,Latin American,37.7566307288009,-122.419098317624,$$,1792,4.0
8514,Ebisu,D1K_lFglA5fOYquqltYcdg,San Francisco,CA,Sushi Bars,37.7644547169329,-122.466417011814,$$,1763,4.0
8515,Exploratorium,sHLt1_UcZm5Wrdmip4eudA,San Francisco,CA,Venues & Event Spaces,37.800875,-122.398619,0,1018,4.5
8516,Zuni Café,oqsu3pKpgRMGHj9QItsx0A,San Francisco,CA,Italian,37.7734826,-122.4216396,$$$,2700,4.0
8517,Hillstone,_D1Ev_zTZs5ijHkleK6C2w,San Francisco,CA,American (New),37.805712595582,-122.405280545354,$$$,2154,4.0
8518,Tuba Authentic Turkish Restaurant,bH8FgQYhxkj5qQ4wL7vPFA,San Francisco,CA,Mediterranean,37.7548912,-122.4228895,$$,994,4.5
8519,Acme Bread Company,I19ntZQrZxMn9gYOOK1rhg,San Francisco,CA,Bakeries,37.795752455393,-122.393647134304,$,838,4.5
8520,Blue Bottle Coffee,vJaF4HdnmSVF_V0BjeKjtg,San Francisco,CA,Coffee & Tea,37.7960448083673,-122.393810043172,$,1512,4.0
8521,Salt & Straw,_5Dzuo9r5vaXsqy8P9AlOQ,San Francisco,CA,Ice Cream & Frozen Yogurt,37.78993,-122.43432,$$,915,4.5
8522,Pancho Villa Taqueria,UjjNgzBFAVXF3iVXPVjH_Q,San Francisco,CA,Mexican,37.7648138,-122.4212461,$,2536,4.0
8523,Pizzetta 211,QOpqNPKpClL48TVVrYobAw,San Francisco,CA,Pizza,37.783684,-122.482974,$$,1243,4.5
8524,Frascati,xdAgbLBQcffIxI8mYgjT1Q,San Francisco,CA,Italian,37.7983589172363,-122.419105529785,$$$,1168,4.5
8525,Blue Plate,rxY7canIJeXtICb6lprUcQ,San Francisco,CA,American (Traditional),37.74523,-122.42033,$$$,1409,4.0
8526,Roka Akor - San Francisco,qKVwVCJ_5D0iOxJYE9wSJw,San Francisco,CA,Steakhouses,37.7965391394848,-122.403850511802,$$$$,1235,4.0
8527,Hakkasan,dN_v0Lu6xhv0yJcx-M0fpg,San Francisco,CA,American (New),37.78771,-122.40385,$$$,1712,4.0
8528,Tadich Grill,WxxE5kE8omgQhJE8sWIvmA,San Francisco,CA,Seafood,37.793431560349,-122.399468217791,$$$,2369,4.0
8529,Il Casaro Pizzeria & Mozzarella Bar - North Beach Location,I8T8aoAsFQYwQiRvLBayFA,San Francisco,CA,Italian,37.79852,-122.40739,$$,1087,4.5
8530,Tadu Ethiopian Kitchen,xkTx2lxZQptqxNeCBCaArA,San Francisco,CA,Ethiopian,37.7848298,-122.4142271,$$,651,4.5
8531,Hogwash,t5OypGYSwYIXKjkEQx3BNw,San Francisco,CA,Gastropubs,37.7891754,-122.4099292,$$,1027,4.5
8532,Leopold's,sQavxElZ71EGMrQ1zktn8Q,San Francisco,CA,German,37.79892,-122.42207,$$,1036,4.5
8533,The Taco Shop At Underdog's,cx6y2D1Q77R6dEqMOvnL7g,San Francisco,CA,Sports Bars,37.76378,-122.47765,$$,1813,4.0
8534,Thorough Bread & Pastry,MTIqLOBdISaon4G22qb5Lg,San Francisco,CA,Patisserie/Cake Shop,37.7665123809431,-122.429034858942,$,835,4.5
8535,Rusty's Southern,wZv5s1J3xmUkO-x9b8_-yQ,San Francisco,CA,Southern,37.7844,-122.41855,$$,956,4.5
8536,Akiko's Restaurant,IRD_9JUjR-06zztisuTdAA,San Francisco,CA,Sushi Bars,37.790582,-122.404653,$$$,1848,4.0
8537,Parada 22,TlBFKt2N2eSEBpN-UZmDBw,San Francisco,CA,Latin American,37.7692967769619,-122.452065106142,$$,1160,4.0
8538,Farm : Table,TcbKvh-e1lxywJuN6in5JQ,San Francisco,CA,Coffee & Tea,37.78768,-122.414339,$$,1742,4.0
8539,Perbacco,ztL8KI0ed0snCiK88ZUfNw,San Francisco,CA,Italian,37.7934543812786,-122.399336635582,$$$,1996,4.0
8540,Waterbar,7Q3QIZz5UX-JSTSKKkRqDg,San Francisco,CA,Seafood,37.7900429,-122.3886065,$$$,2972,3.5
8541,La Mediterranee,iZ5VBmyFAZyJCt88KLwhJw,San Francisco,CA,Middle Eastern,37.7900665,-122.4338783,$$,1490,4.0
8542,Smuggler's Cove,15g05u3vgH1CZipI1eIeUA,San Francisco,CA,Venues & Event Spaces,37.77945,-122.42327,$$,1717,4.0
8543,Humphry Slocombe Ice Cream,PpKob6r-Cjz4H8D1roK2lA,San Francisco,CA,Ice Cream & Frozen Yogurt,37.795692,-122.393693,$,1096,4.5
8544,XOX Truffles,qkHlhvv6DrCkvY54ogcPiA,San Francisco,CA,Chocolatiers & Shops,37.80175,-122.41206,$,622,4.5
8545,Roam Artisan Burgers,6wUNarxe7sJTriiqLjZHAA,San Francisco,CA,Burgers,37.7979315072298,-122.428533956409,$$,1523,4.0
8546,Cuisine of Nepal,iUockw0CUssKZLyoGJYEXA,San Francisco,CA,Himalayan/Nepalese,37.74097,-122.42318,$$,529,4.5
8547,Milkbomb Ice Cream,LFEBCjZ-M3XUFJDszYFX6A,San Francisco,CA,Ice Cream & Frozen Yogurt,37.76475,-122.40077,$,596,4.5
8548,Legion of Honor,J-FkG5x_2Odh61Wnep9cuQ,San Francisco,CA,Museums,37.784927,-122.500802,0,826,4.5
8549,Wonderful Dessert & Cafe,xji2vmCj8kqsbA_cvd5hvw,San Francisco,CA,Candy Stores,37.7633252984489,-122.479963,$,1248,4.0
8550,Woodhouse Fish,fGj7q3Qro-Efk7t-IVnpXQ,San Francisco,CA,Seafood,37.7676615910331,-122.42844209075,$$,1638,4.0
8551,Andytown Coffee Roasters,IoPgRTk7Cs3ydeM5R2NRZA,San Francisco,CA,Coffee & Tea,37.756805,-122.502283,$,791,4.5
8552,Firefly Restaurant,i_OkjtKWm02Upc-PlcUrrg,San Francisco,CA,American (New),37.751206,-122.438189,$$$,1448,4.0
8553,La Fusión,DLpHmXitZxDLdqTwydUSdA,San Francisco,CA,Latin American,37.7916357455614,-122.403691572642,$$,1100,4.5
8554,Coqueta,xv8dq_jBNfQkHeX2wJGlAg,San Francisco,CA,Spanish,37.7984671979957,-122.396616339684,$$$,2016,4.0
8555,AsiaSF,6LfqlrbkpjZt83bEMZWq7A,San Francisco,CA,Asian Fusion,37.77503,-122.41281,$$$,1808,4.0
8556,Blackwood,UGKNNQ6bjL-ZttHSdZISfA,San Francisco,CA,Thai,37.800591,-122.438832,$$,1519,4.0
8557,Sophie's Crepes,cegatrLOnlyeSgDpYOua2g,San Francisco,CA,Desserts,37.785048,-122.432093,$,1673,4.0
8558,Quince,zFxD8QinHt69Bs7M2mgB-Q,San Francisco,CA,French,37.7975,-122.40336,$$$$,1452,4.0
8559,DOSA on Valencia,yYhMl5jjJRU92BhAGZACfw,San Francisco,CA,Indian,37.7570921927691,-122.421059310436,$$,2306,4.0
8560,Pacific Catch,5xp-qHGhzEzXevsSzYrwkg,San Francisco,CA,Seafood,37.80057,-122.43652,$$,1564,4.0
8561,The View Lounge,lOCewxz6QNegZbArImNBfw,San Francisco,CA,Lounges,37.7853662725987,-122.404355941664,$$,1692,4.0
8562,El Techo,HECB3khkUffaD2zWCngLuw,San Francisco,CA,Latin American,37.7566307288009,-122.419098317624,$$,1792,4.0
8563,Ebisu,D1K_lFglA5fOYquqltYcdg,San Francisco,CA,Sushi Bars,37.7644547169329,-122.466417011814,$$,1763,4.0
8564,Exploratorium,sHLt1_UcZm5Wrdmip4eudA,San Francisco,CA,Venues & Event Spaces,37.800875,-122.398619,0,1018,4.5
8565,Zuni Café,oqsu3pKpgRMGHj9QItsx0A,San Francisco,CA,Italian,37.7734826,-122.4216396,$$$,2700,4.0
8566,Hillstone,_D1Ev_zTZs5ijHkleK6C2w,San Francisco,CA,American (New),37.805712595582,-122.405280545354,$$$,2154,4.0
8567,Tuba Authentic Turkish Restaurant,bH8FgQYhxkj5qQ4wL7vPFA,San Francisco,CA,Mediterranean,37.7548912,-122.4228895,$$,994,4.5
8568,Acme Bread Company,I19ntZQrZxMn9gYOOK1rhg,San Francisco,CA,Bakeries,37.795752455393,-122.393647134304,$,838,4.5
8569,Blue Bottle Coffee,vJaF4HdnmSVF_V0BjeKjtg,San Francisco,CA,Coffee & Tea,37.7960448083673,-122.393810043172,$,1512,4.0
8570,Salt & Straw,_5Dzuo9r5vaXsqy8P9AlOQ,San Francisco,CA,Ice Cream & Frozen Yogurt,37.78993,-122.43432,$$,915,4.5
8571,Pancho Villa Taqueria,UjjNgzBFAVXF3iVXPVjH_Q,San Francisco,CA,Mexican,37.7648138,-122.4212461,$,2536,4.0
8572,Pizzetta 211,QOpqNPKpClL48TVVrYobAw,San Francisco,CA,Pizza,37.783684,-122.482974,$$,1243,4.5
8573,Frascati,xdAgbLBQcffIxI8mYgjT1Q,San Francisco,CA,Italian,37.7983589172363,-122.419105529785,$$$,1168,4.5
8574,Blue Plate,rxY7canIJeXtICb6lprUcQ,San Francisco,CA,American (Traditional),37.74523,-122.42033,$$$,1409,4.0
8575,Roka Akor - San Francisco,qKVwVCJ_5D0iOxJYE9wSJw,San Francisco,CA,Steakhouses,37.7965391394848,-122.403850511802,$$$$,1235,4.0
8576,Hakkasan,dN_v0Lu6xhv0yJcx-M0fpg,San Francisco,CA,American (New),37.78771,-122.40385,$$$,1712,4.0
8577,Tadich Grill,WxxE5kE8omgQhJE8sWIvmA,San Francisco,CA,Seafood,37.793431560349,-122.399468217791,$$$,2369,4.0
8578,Il Casaro Pizzeria & Mozzarella Bar - North Beach Location,I8T8aoAsFQYwQiRvLBayFA,San Francisco,CA,Italian,37.79852,-122.40739,$$,1087,4.5
8579,Tadu Ethiopian Kitchen,xkTx2lxZQptqxNeCBCaArA,San Francisco,CA,Ethiopian,37.7848298,-122.4142271,$$,651,4.5
8580,Hogwash,t5OypGYSwYIXKjkEQx3BNw,San Francisco,CA,Gastropubs,37.7891754,-122.4099292,$$,1027,4.5
8581,Leopold's,sQavxElZ71EGMrQ1zktn8Q,San Francisco,CA,German,37.79892,-122.42207,$$,1036,4.5
8582,The Taco Shop At Underdog's,cx6y2D1Q77R6dEqMOvnL7g,San Francisco,CA,Sports Bars,37.76378,-122.47765,$$,1813,4.0
8583,Thorough Bread & Pastry,MTIqLOBdISaon4G22qb5Lg,San Francisco,CA,Patisserie/Cake Shop,37.7665123809431,-122.429034858942,$,835,4.5
8584,Rusty's Southern,wZv5s1J3xmUkO-x9b8_-yQ,San Francisco,CA,Southern,37.7844,-122.41855,$$,956,4.5
8585,Akiko's Restaurant,IRD_9JUjR-06zztisuTdAA,San Francisco,CA,Sushi Bars,37.790582,-122.404653,$$$,1848,4.0
8586,Parada 22,TlBFKt2N2eSEBpN-UZmDBw,San Francisco,CA,Latin American,37.7692967769619,-122.452065106142,$$,1160,4.0
8587,Farm : Table,TcbKvh-e1lxywJuN6in5JQ,San Francisco,CA,Coffee & Tea,37.78768,-122.414339,$$,1742,4.0
8588,Perbacco,ztL8KI0ed0snCiK88ZUfNw,San Francisco,CA,Italian,37.7934543812786,-122.399336635582,$$$,1996,4.0
8589,Waterbar,7Q3QIZz5UX-JSTSKKkRqDg,San Francisco,CA,Seafood,37.7900429,-122.3886065,$$$,2972,3.5
8590,La Mediterranee,iZ5VBmyFAZyJCt88KLwhJw,San Francisco,CA,Middle Eastern,37.7900665,-122.4338783,$$,1490,4.0
8591,Smuggler's Cove,15g05u3vgH1CZipI1eIeUA,San Francisco,CA,Venues & Event Spaces,37.77945,-122.42327,$$,1717,4.0
8592,Humphry Slocombe Ice Cream,PpKob6r-Cjz4H8D1roK2lA,San Francisco,CA,Ice Cream & Frozen Yogurt,37.795692,-122.393693,$,1096,4.5
8593,XOX Truffles,qkHlhvv6DrCkvY54ogcPiA,San Francisco,CA,Chocolatiers & Shops,37.80175,-122.41206,$,622,4.5
8594,Roam Artisan Burgers,6wUNarxe7sJTriiqLjZHAA,San Francisco,CA,Burgers,37.7979315072298,-122.428533956409,$$,1523,4.0
8595,Cuisine of Nepal,iUockw0CUssKZLyoGJYEXA,San Francisco,CA,Himalayan/Nepalese,37.74097,-122.42318,$$,529,4.5
8596,Milkbomb Ice Cream,LFEBCjZ-M3XUFJDszYFX6A,San Francisco,CA,Ice Cream & Frozen Yogurt,37.76475,-122.40077,$,596,4.5
8597,Legion of Honor,J-FkG5x_2Odh61Wnep9cuQ,San Francisco,CA,Museums,37.784927,-122.500802,0,826,4.5
8598,Wonderful Dessert & Cafe,xji2vmCj8kqsbA_cvd5hvw,San Francisco,CA,Candy Stores,37.7633252984489,-122.479963,$,1248,4.0
8599,Art's Cafe,MXKWFQHoC0SXy9UI-Djn7g,San Francisco,CA,Diners,37.763926,-122.4657578,$,1089,4.0
8600,Andytown Coffee Roasters,IoPgRTk7Cs3ydeM5R2NRZA,San Francisco,CA,Coffee & Tea,37.756805,-122.502283,$,791,4.5
8601,Firefly Restaurant,i_OkjtKWm02Upc-PlcUrrg,San Francisco,CA,American (New),37.751206,-122.438189,$$$,1448,4.0
8602,La Fusión,DLpHmXitZxDLdqTwydUSdA,San Francisco,CA,Latin American,37.7916357455614,-122.403691572642,$$,1100,4.5
8603,Coqueta,xv8dq_jBNfQkHeX2wJGlAg,San Francisco,CA,Spanish,37.7984671979957,-122.396616339684,$$$,2016,4.0
8604,AsiaSF,6LfqlrbkpjZt83bEMZWq7A,San Francisco,CA,Asian Fusion,37.77503,-122.41281,$$$,1808,4.0
8605,Blackwood,UGKNNQ6bjL-ZttHSdZISfA,San Francisco,CA,Thai,37.800591,-122.438832,$$,1519,4.0
8606,Sophie's Crepes,cegatrLOnlyeSgDpYOua2g,San Francisco,CA,Desserts,37.785048,-122.432093,$,1673,4.0
8607,Quince,zFxD8QinHt69Bs7M2mgB-Q,San Francisco,CA,French,37.7975,-122.40336,$$$$,1452,4.0
8608,DOSA on Valencia,yYhMl5jjJRU92BhAGZACfw,San Francisco,CA,Indian,37.7570921927691,-122.421059310436,$$,2306,4.0
8609,Pacific Catch,5xp-qHGhzEzXevsSzYrwkg,San Francisco,CA,Seafood,37.80057,-122.43652,$$,1564,4.0
8610,The View Lounge,lOCewxz6QNegZbArImNBfw,San Francisco,CA,Lounges,37.7853662725987,-122.404355941664,$$,1692,4.0
8611,El Techo,HECB3khkUffaD2zWCngLuw,San Francisco,CA,Latin American,37.7566307288009,-122.419098317624,$$,1792,4.0
8612,Ebisu,D1K_lFglA5fOYquqltYcdg,San Francisco,CA,Sushi Bars,37.7644547169329,-122.466417011814,$$,1763,4.0
8613,Exploratorium,sHLt1_UcZm5Wrdmip4eudA,San Francisco,CA,Venues & Event Spaces,37.800875,-122.398619,0,1018,4.5
8614,Zuni Café,oqsu3pKpgRMGHj9QItsx0A,San Francisco,CA,Italian,37.7734826,-122.4216396,$$$,2700,4.0
8615,Hillstone,_D1Ev_zTZs5ijHkleK6C2w,San Francisco,CA,American (New),37.805712595582,-122.405280545354,$$$,2154,4.0
8616,Tuba Authentic Turkish Restaurant,bH8FgQYhxkj5qQ4wL7vPFA,San Francisco,CA,Mediterranean,37.7548912,-122.4228895,$$,994,4.5
8617,Acme Bread Company,I19ntZQrZxMn9gYOOK1rhg,San Francisco,CA,Bakeries,37.795752455393,-122.393647134304,$,838,4.5
8618,Blue Bottle Coffee,vJaF4HdnmSVF_V0BjeKjtg,San Francisco,CA,Coffee & Tea,37.7960448083673,-122.393810043172,$,1512,4.0
8619,Salt & Straw,_5Dzuo9r5vaXsqy8P9AlOQ,San Francisco,CA,Ice Cream & Frozen Yogurt,37.78993,-122.43432,$$,915,4.5
8620,Pancho Villa Taqueria,UjjNgzBFAVXF3iVXPVjH_Q,San Francisco,CA,Mexican,37.7648138,-122.4212461,$,2536,4.0
8621,Pizzetta 211,QOpqNPKpClL48TVVrYobAw,San Francisco,CA,Pizza,37.783684,-122.482974,$$,1243,4.5
8622,Frascati,xdAgbLBQcffIxI8mYgjT1Q,San Francisco,CA,Italian,37.7983589172363,-122.419105529785,$$$,1168,4.5
8623,Blue Plate,rxY7canIJeXtICb6lprUcQ,San Francisco,CA,American (Traditional),37.74523,-122.42033,$$$,1409,4.0
8624,Roka Akor - San Francisco,qKVwVCJ_5D0iOxJYE9wSJw,San Francisco,CA,Steakhouses,37.7965391394848,-122.403850511802,$$$$,1235,4.0
8625,Hakkasan,dN_v0Lu6xhv0yJcx-M0fpg,San Francisco,CA,American (New),37.78771,-122.40385,$$$,1712,4.0
8626,Tadich Grill,WxxE5kE8omgQhJE8sWIvmA,San Francisco,CA,Seafood,37.793431560349,-122.399468217791,$$$,2369,4.0
8627,Il Casaro Pizzeria & Mozzarella Bar - North Beach Location,I8T8aoAsFQYwQiRvLBayFA,San Francisco,CA,Italian,37.79852,-122.40739,$$,1087,4.5
8628,Tadu Ethiopian Kitchen,xkTx2lxZQptqxNeCBCaArA,San Francisco,CA,Ethiopian,37.7848298,-122.4142271,$$,651,4.5
8629,Hogwash,t5OypGYSwYIXKjkEQx3BNw,San Francisco,CA,Gastropubs,37.7891754,-122.4099292,$$,1027,4.5
8630,Leopold's,sQavxElZ71EGMrQ1zktn8Q,San Francisco,CA,German,37.79892,-122.42207,$$,1036,4.5
8631,The Taco Shop At Underdog's,cx6y2D1Q77R6dEqMOvnL7g,San Francisco,CA,Sports Bars,37.76378,-122.47765,$$,1813,4.0
8632,Thorough Bread & Pastry,MTIqLOBdISaon4G22qb5Lg,San Francisco,CA,Patisserie/Cake Shop,37.7665123809431,-122.429034858942,$,835,4.5
