,Business,Business ID,City,State,Category,Latitude,Longitude,Price,Reviews
302,Destination Dogs,SVWxU5obi6tnHIGVl2a5fQ,New Brunswick,NJ,Hot Dogs,40.4947108291364,-74.4481708172015,$$,869
303,Fritz's Restaurant,KpJKPYcH9V37JE5gsWz0yQ,New Brunswick,NJ,American (Traditional),40.4992391255818,-74.451983932837,$,241
304,25 Burgers & Pizza,hSY-Fy7WrouIfm4BOqrC7g,New Brunswick,NJ,Burgers,40.4966223,-74.4468286,$,139
305,Zinburger Wine & Burger Bar,pJ7rVXvAmUjrFpBDvTNMRQ,Edison,NJ,Wine Bars,40.516728,-74.372622,$$,349
306,Hansel 'n Griddle,t_adP1UMr8Hkjn3K--Y8Aw,New Brunswick,NJ,Sandwiches,40.4991354060364,-74.4527822900469,$,273
307,Smashburger,d8pOa2NMk8HGdefVon-CwA,North Brunswick,NJ,Burgers,40.4620365252511,-74.4605427027242,$$,102
308,INC American Bar & Kitchen,S9qg-6LQtkk99kBHZLv1Jg,New Brunswick,NJ,American (New),40.4925980248019,-74.4435093298896,$$,229
309,30 Burgers,cSLYiw4NLrgnDbtc_0k9Jw,East Brunswick,NJ,Burgers,40.45422,-74.39928,$,53
310,Five Guys,5yuZ8xyIcb11uNr8Y1XOug,North Brunswick,NJ,Burgers,40.4609401,-74.4587139,$$,37
311,Scarlet 158 Deli,QoR7j4VW2PShyy9CTiGm1Q,New Brunswick,NJ,Delis,40.49829,-74.45765,0,3
312,Elixir Bar & Grill,jakk8dqkNPArNqNg3mHeHA,Edison,NJ,Tex-Mex,40.5011909066979,-74.3927383121075,$$,153
313,Gio's Deli,fO4SH50_5yPL_8wsXwSLzg,New Brunswick,NJ,Wraps,40.495466,-74.444838,$$,10
314,George Street Ale House,Wn4OJxDd4wZFAZet-eSrhw,New Brunswick,NJ,Gastropubs,40.49567,-74.44435,$$,245
315,Five Guys,ydINVSu6fYeLyoXH66P5-w,South Plainfield,NJ,Burgers,40.54962,-74.42569,$,39
316,Park Place,jrancCVFAe3VGLnUM0cQaw,Highland Park,NJ,Kosher,40.498001,-74.431449,$$,18
317,White Castle,BFApZ1ZH4-dBU7lrVk15Ag,New Brunswick,NJ,Fast Food,40.4855431672125,-74.4713161793865,$,44
318,Clydz,MCn2ruEcchjL0UOqROaEMQ,New Brunswick,NJ,American (New),40.495089,-74.445487,$$,644
319,Flame Kabob House,rpJhltERJlUuFcV3iQur7w,Franklin Township,NJ,Halal,40.51532,-74.48855,0,14
320,PJ's Grill & Pizza,Sxl30p6GXmHfEmXzEPPsSQ,New Brunswick,NJ,Pizza,40.4998488455674,-74.4544027263963,$,119
321,Old Man Rafferty's,kPqMRmkKbz88cOJdcsifVA,New Brunswick,NJ,Bars,40.4965737,-74.4437916,$$,545
322,Stage Left Steak,DPyTHTX6jr1ND7PXYS9z4Q,New Brunswick,NJ,American (Traditional),40.493785005224,-74.4437874349408,$$$,187
323,Golden Lion Inn,V406kWdv4-G-YBIEwc3i5g,Milltown,NJ,American (Traditional),40.45094,-74.43569,$,76
324,"MOOYAH Burgers, Fries & Shakes",wHl41FX3fEHVQbEqeFAl7w,Franklin Township,NJ,Burgers,40.529237,-74.539237,$$,56
325,Red Robin Gourmet Burgers and Brews,5INBYUVqCav0R0ZTOG02Ng,South Plainfield,NJ,Burgers,40.55531,-74.430693,$$,162
326,Smashburger,5BDRCRNPCPGlWmNq_oNESw,East Brunswick,NJ,Burgers,40.434729749932,-74.3913401920461,$,130
327,Harvest Moon Brewery / Cafe,JpQznQlrkgZQogLOQXH9mg,New Brunswick,NJ,Beer Bar,40.4961759134207,-74.4443214067832,$$,407
328,Judy's kitchen,aFhQeJQIrR1imAhjUMAccw,New Brunswick,NJ,Spanish,40.4979628408067,-74.451482825053,$,25
329,Changarro Las Rosas Chimi Pollo,YxwYAEilsW9n266B7Ko9gw,New Brunswick,NJ,Latin American,40.480004,-74.445358,0,1
330,Five Guys,6Sleh5v7oAHCgfIoijtupg,East Brunswick,NJ,Burgers,40.428452,-74.3861491,$,12
331,Burgerim - Metuchen,o1Y-sXvZeNHhPgm_jr_N7w,Metuchen,NJ,Burgers,40.54079,-74.3675,0,19
332,Twenty/20 Taphouse,plbuCrJd7_mlDLERvV-39Q,Somerset,NJ,Burgers,40.533787,-74.509521,$$,87
333,Veganized,QMBbqDZmYZc0dXFwBgf1_g,New Brunswick,NJ,Vegan,40.494828,-74.444994,$$,524
334,Brick House Bar & Grill,zlLs4R_oYlcwgRLLGInVkg,Sayreville,NJ,Bars,40.45869,-74.35179,$$,45
335,Hub City Brewhouse,9LarearMJdGmt7lWY3OUtA,New Brunswick,NJ,Sports Bars,40.4942410909884,-74.4432822580296,$$,74
336,Deccan Delights,V7EgzmIMisdYWVA8S07fUA,New Brunswick,NJ,Indian,40.49968,-74.45304,0,1
337,Stuff Yer Face,-PlK17Po5nchDnqNoYG9xQ,New Brunswick,NJ,Pubs,40.4980567440164,-74.4489870653596,$$,600
338,Arooga's,L62G08xR1OuXzMOgaqlMsg,East Brunswick,NJ,Sports Bars,40.415067,-74.371187,$$,284
339,Jk Luncheonette and Grill,BqSvB1K3F3N60uyW1cCoog,New Brunswick,NJ,Breakfast & Brunch,40.49269,-74.44793,0,4
340,Blackthorn Restaurant and Irish Pub,t9TNKhddbmd9S7PSWJLeRg,New Brunswick,NJ,Irish,40.4961717,-74.4432955,$$,42
341,In N Out Deli & Grocery,hc_XXIJlnZmydY3IrL2AEA,New Brunswick,NJ,Delis,40.497466,-74.452231,0,1
342,Sophie's Bistro,PnGgduDWQOOEIrDJpqpxcg,Somerset,NJ,French,40.491369,-74.4723549,$$,210
343,Red Robin Gourmet Burgers and Brews,4ZaL8izfckslCUWZJL_a2w,East Brunswick,NJ,Burgers,40.4237875523922,-74.3817118166718,$$,92
344,Halal Boys,0C_UFtpdDNOg6V622PHfLQ,North Brunswick,NJ,Middle Eastern,40.458932727708,-74.4726570312134,$,38
345,Campus Pizza,bHGqy6vif35iJ4OawId_2A,New Brunswick,NJ,Pizza,40.49969,-74.454055,0,2
346,Gusto Grill,1QBqkHaHZf2WxdDG9olYtg,East Brunswick,NJ,Bars,40.419075,-74.374159,$$,348
347,King Of Gyro,jyNryxAdX4AC__6vRK8aBA,New Brunswick,NJ,Halal,40.4990135,-74.4515216,$,52
348,Le Peep,E-zF5ocp_HWWcADrUnz0-w,Edison,NJ,Breakfast & Brunch,40.5073550016936,-74.3939203310226,$$,490
349,Burger King,3CMnG2QwW_iXTP-ZFIWDZw,New Brunswick,NJ,Burgers,40.49541,-74.44362,$,11
350,Burgerim,Mr5g_xDNl1ghk8bRa0m79Q,New Brunswick,NJ,Burgers,40.49798,-74.44832,0,22
351,Destination Dogs,SVWxU5obi6tnHIGVl2a5fQ,New Brunswick,NJ,Hot Dogs,40.4947108291364,-74.4481708172015,$$,869
352,Fritz's Restaurant,KpJKPYcH9V37JE5gsWz0yQ,New Brunswick,NJ,American (Traditional),40.4992391255818,-74.451983932837,$,241
353,25 Burgers & Pizza,hSY-Fy7WrouIfm4BOqrC7g,New Brunswick,NJ,Burgers,40.4966223,-74.4468286,$,139
354,Zinburger Wine & Burger Bar,pJ7rVXvAmUjrFpBDvTNMRQ,Edison,NJ,Wine Bars,40.516728,-74.372622,$$,349
355,Hansel 'n Griddle,t_adP1UMr8Hkjn3K--Y8Aw,New Brunswick,NJ,Sandwiches,40.4991354060364,-74.4527822900469,$,273
356,Smashburger,d8pOa2NMk8HGdefVon-CwA,North Brunswick,NJ,Burgers,40.4620365252511,-74.4605427027242,$$,102
357,INC American Bar & Kitchen,S9qg-6LQtkk99kBHZLv1Jg,New Brunswick,NJ,American (New),40.4925980248019,-74.4435093298896,$$,229
358,30 Burgers,cSLYiw4NLrgnDbtc_0k9Jw,East Brunswick,NJ,Burgers,40.45422,-74.39928,$,53
359,Five Guys,5yuZ8xyIcb11uNr8Y1XOug,North Brunswick,NJ,Burgers,40.4609401,-74.4587139,$$,37
360,Scarlet 158 Deli,QoR7j4VW2PShyy9CTiGm1Q,New Brunswick,NJ,Delis,40.49829,-74.45765,0,3
361,Elixir Bar & Grill,jakk8dqkNPArNqNg3mHeHA,Edison,NJ,Tex-Mex,40.5011909066979,-74.3927383121075,$$,153
362,Gio's Deli,fO4SH50_5yPL_8wsXwSLzg,New Brunswick,NJ,Wraps,40.495466,-74.444838,$$,10
363,George Street Ale House,Wn4OJxDd4wZFAZet-eSrhw,New Brunswick,NJ,Gastropubs,40.49567,-74.44435,$$,245
364,Five Guys,ydINVSu6fYeLyoXH66P5-w,South Plainfield,NJ,Burgers,40.54962,-74.42569,$,39
365,Park Place,jrancCVFAe3VGLnUM0cQaw,Highland Park,NJ,Kosher,40.498001,-74.431449,$$,18
366,White Castle,BFApZ1ZH4-dBU7lrVk15Ag,New Brunswick,NJ,Fast Food,40.4855431672125,-74.4713161793865,$,44
367,Clydz,MCn2ruEcchjL0UOqROaEMQ,New Brunswick,NJ,American (New),40.495089,-74.445487,$$,644
368,Flame Kabob House,rpJhltERJlUuFcV3iQur7w,Franklin Township,NJ,Halal,40.51532,-74.48855,0,14
369,PJ's Grill & Pizza,Sxl30p6GXmHfEmXzEPPsSQ,New Brunswick,NJ,Pizza,40.4998488455674,-74.4544027263963,$,119
370,Old Man Rafferty's,kPqMRmkKbz88cOJdcsifVA,New Brunswick,NJ,Bars,40.4965737,-74.4437916,$$,545
371,Stage Left Steak,DPyTHTX6jr1ND7PXYS9z4Q,New Brunswick,NJ,American (Traditional),40.493785005224,-74.4437874349408,$$$,187
372,Golden Lion Inn,V406kWdv4-G-YBIEwc3i5g,Milltown,NJ,American (Traditional),40.45094,-74.43569,$,76
373,"MOOYAH Burgers, Fries & Shakes",wHl41FX3fEHVQbEqeFAl7w,Franklin Township,NJ,Burgers,40.529237,-74.539237,$$,56
374,Red Robin Gourmet Burgers and Brews,5INBYUVqCav0R0ZTOG02Ng,South Plainfield,NJ,Burgers,40.55531,-74.430693,$$,162
375,Smashburger,5BDRCRNPCPGlWmNq_oNESw,East Brunswick,NJ,Burgers,40.434729749932,-74.3913401920461,$,130
376,Harvest Moon Brewery / Cafe,JpQznQlrkgZQogLOQXH9mg,New Brunswick,NJ,Beer Bar,40.4961759134207,-74.4443214067832,$$,407
377,Judy's kitchen,aFhQeJQIrR1imAhjUMAccw,New Brunswick,NJ,Spanish,40.4979628408067,-74.451482825053,$,25
378,Changarro Las Rosas Chimi Pollo,YxwYAEilsW9n266B7Ko9gw,New Brunswick,NJ,Latin American,40.480004,-74.445358,0,1
379,Five Guys,6Sleh5v7oAHCgfIoijtupg,East Brunswick,NJ,Burgers,40.428452,-74.3861491,$,12
380,Burgerim - Metuchen,o1Y-sXvZeNHhPgm_jr_N7w,Metuchen,NJ,Burgers,40.54079,-74.3675,0,19
381,Twenty/20 Taphouse,plbuCrJd7_mlDLERvV-39Q,Somerset,NJ,Burgers,40.533787,-74.509521,$$,87
382,Veganized,QMBbqDZmYZc0dXFwBgf1_g,New Brunswick,NJ,Vegan,40.494828,-74.444994,$$,524
383,Brick House Bar & Grill,zlLs4R_oYlcwgRLLGInVkg,Sayreville,NJ,Bars,40.45869,-74.35179,$$,45
384,Hub City Brewhouse,9LarearMJdGmt7lWY3OUtA,New Brunswick,NJ,Sports Bars,40.4942410909884,-74.4432822580296,$$,74
385,Deccan Delights,V7EgzmIMisdYWVA8S07fUA,New Brunswick,NJ,Indian,40.49968,-74.45304,0,1
386,Stuff Yer Face,-PlK17Po5nchDnqNoYG9xQ,New Brunswick,NJ,Pubs,40.4980567440164,-74.4489870653596,$$,600
387,Arooga's,L62G08xR1OuXzMOgaqlMsg,East Brunswick,NJ,Sports Bars,40.415067,-74.371187,$$,284
388,Jk Luncheonette and Grill,BqSvB1K3F3N60uyW1cCoog,New Brunswick,NJ,Breakfast & Brunch,40.49269,-74.44793,0,4
389,Blackthorn Restaurant and Irish Pub,t9TNKhddbmd9S7PSWJLeRg,New Brunswick,NJ,Irish,40.4961717,-74.4432955,$$,42
390,In N Out Deli & Grocery,hc_XXIJlnZmydY3IrL2AEA,New Brunswick,NJ,Delis,40.497466,-74.452231,0,1
391,Sophie's Bistro,PnGgduDWQOOEIrDJpqpxcg,Somerset,NJ,French,40.491369,-74.4723549,$$,210
392,Red Robin Gourmet Burgers and Brews,4ZaL8izfckslCUWZJL_a2w,East Brunswick,NJ,Burgers,40.4237875523922,-74.3817118166718,$$,92
393,Halal Boys,0C_UFtpdDNOg6V622PHfLQ,North Brunswick,NJ,Middle Eastern,40.458932727708,-74.4726570312134,$,38
394,Campus Pizza,bHGqy6vif35iJ4OawId_2A,New Brunswick,NJ,Pizza,40.49969,-74.454055,0,2
395,Gusto Grill,1QBqkHaHZf2WxdDG9olYtg,East Brunswick,NJ,Bars,40.419075,-74.374159,$$,348
396,King Of Gyro,jyNryxAdX4AC__6vRK8aBA,New Brunswick,NJ,Halal,40.4990135,-74.4515216,$,52
397,Le Peep,E-zF5ocp_HWWcADrUnz0-w,Edison,NJ,Breakfast & Brunch,40.5073550016936,-74.3939203310226,$$,490
398,Burger King,3CMnG2QwW_iXTP-ZFIWDZw,New Brunswick,NJ,Burgers,40.49541,-74.44362,$,11
399,White Castle,q_SkjftUKb5OayPbFpLhNA,South Plainfield,NJ,Burgers,40.5480373853491,-74.427939569835,$,37
