,Business,Business ID,City,State,Category,Latitude,Longitude,Reviews
923,Upstate,ehUuSk5gPTCQmwS_ubgKRA,New York,NY,Seafood,40.7263139141197,-73.9864901976935,1782
924,Dough,P58WuRP1AGD9ruE2bZ2urw,Brooklyn,NY,Donuts,40.6890699083996,-73.9571077502625,1708
925,Grand Central Terminal,8HkB3JfIj7_g-MN5ujoRig,New York,NY,Landmarks & Historical Buildings,40.752793,-73.977165,1359
926,Caracas Arepa Bar,iBm8YTqNwrddsxWdqLPK-A,New York,NY,Venezuelan,40.7269655,-73.9854223,2538
927,ABC Kitchen,dMhRafXdr765DHe0k-QfaQ,New York,NY,American (New),40.738085,-73.989472,2919
928,Rice To Riches,HxC2ZN010NxAFwjTqUVpzw,New York,NY,Desserts,40.721845,-73.995802,2970
929,Traif,qLLxS7RwNEjP_jq_KQrPfA,Brooklyn,NY,American (New),40.710658,-73.958872,1831
930,Molly's Cupcakes,Hs1TH_4FpyzbX6_J5r1XXg,New York,NY,Bakeries,40.73014,-74.00248,1623
931,Angel's Share,ZD22cMZvSmfNsXS9vKizGA,New York,NY,Cocktail Bars,40.7297097529882,-73.9891492245369,2061
932,Morimoto,t1w4qyqyfEdTPhoy-5t3FA,New York,NY,Japanese,40.74332,-74.00713,2988
933,Up Thai,-OixbLnFLCzQclxCSbUQ8w,New York,NY,Thai,40.7698275926665,-73.9576330868512,2120
934,Per Se,1DfbZ0VsSCg9g1KILmnvzQ,New York,NY,French,40.7681528889558,-73.9827629623657,1599
935,Cafe Habana,NOh24SMS6k4pzNv8Ds7KDg,New York,NY,Cuban,40.722998,-73.994171,3121
936,Junior's Restaurant & Bakery - 45th St.,U5hCNNyJmb7f3dmC1HTzSQ,New York,NY,Bakeries,40.7582662685627,-73.98654,4362
937,Daniel,DZaN3bNWfwcm__sNw5bvDg,New York,NY,French,40.7667736797858,-73.967607,1548
938,Mamoun's Falafel,L-IuiVoFMDSw2K6OAciP1g,New York,NY,Middle Eastern,40.7302874,-74.0004383,2344
939,L'Artusi,rp8S7scxOkVVeG7dNneMGQ,New York,NY,Italian,40.733714,-74.005068,1750
940,Eileen's Special Cheesecake,6G_NSMacAfdf-WYOpcQ4uw,New York,NY,Bakeries,40.7215431969029,-73.9972332037048,1563
941,Rubirosa,WG639VkTjmK5dzydd1BBJA,New York,NY,Italian,40.72275,-73.99622,2035
942,Beauty & Essex,pfmAcS-g6SiNG0KlLvrqnA,New York,NY,American (New),40.72037,-73.98677,3366
943,Bryant Park,MJJi_5tGkWYI1VReTjhCCA,New York,NY,Parks,40.7538842911333,-73.9836510457098,1114
944,Izakaya MEW,klAhw3xLQi9GF1tf_HnS7w,New York,NY,Tapas Bars,40.7501853096499,-73.9863203465939,2164
945,The Boil,tiSw-6DIm3-mMORyEIOVyg,New York,NY,Cajun/Creole,40.71974,-73.99339,1839
946,Top of the Rock,36krOhexcsA8Uetoq52A7g,New York,NY,Landmarks & Historical Buildings,40.7593342608422,-73.9794015884399,1595
947,Wafels & Dinges,xJSH3EM1iZtOh4WZti4qjg,New York,NY,Belgian,40.7392845153809,-73.9989318847656,1532
948,Doughnut Plant,XskangHFq3JD9klJFuGH8w,New York,NY,Donuts,40.7444886,-73.9969095,2454
949,Thursday Kitchen,fVbUVAiLiGgLA_nxBFxyww,New York,NY,Korean,40.7275,-73.9838,1240
950,Clinton Street Baking Company,nU4XBdvxDABXqZ6CnB8Dig,New York,NY,Bakeries,40.721128,-73.983933,4844
951,Le Bernardin,vRrVSB-LegwUwIxpkeRVtQ,New York,NY,French,40.761557,-73.981763,2453
952,Two Little Red Hens,UGECJrPSWy0n7PXykBBWAQ,New York,NY,Bakeries,40.777528,-73.9517869,2506
953,Brooklyn Bridge,mvn2XFJfIPNAlvsy-arzkA,Brooklyn,NY,Landmarks & Historical Buildings,40.7059677364821,-73.9966657489186,1323
954,Taiyaki NYC,vk7W3_sQwr7eZbRFsXv6rw,New York,NY,Ice Cream & Frozen Yogurt,40.71789,-73.9988,2756
955,Dominique Ansel Bakery,ga6sRtE0l85iftw_5-W84Q,New York,NY,Bakeries,40.72522,-74.00291,4311
956,Buddakan,nI1UYDCYUTt23TpGxqnLKg,New York,NY,Chinese,40.7422762672197,-74.0048000961542,3859
957,Juliana's Pizza,ysqgdbSrezXgVwER2kQWKA,Brooklyn,NY,Pizza,40.7026153030093,-73.9934159993549,2078
958,Amélie,ETgJqJHV7BW6pIr9Ox74sA,New York,NY,French,40.7327,-73.99766,2560
959,Russ & Daughters,VrCCr45dhN-RRM107iptdg,New York,NY,Bagels,40.722589,-73.9882828294139,2089
960,Joe's Shanghai,0CjK3esfpFcxIopebzjFxA,New York,NY,Shanghainese,40.7146691442891,-73.9977602206654,5939
961,Club A Steakhouse,A_YpTLbAlEqeLVSs9bxbEA,New York,NY,Steakhouses,40.76006,-73.96557,2675
962,Jacob's Pickles,xt4sa64WOrpJvZBDPNPNYg,New York,NY,Comfort Food,40.7866504411994,-73.9755284786224,3887
963,Eataly NYC Flatiron,a0IET3_yCFcO36OqGSsisg,New York,NY,Italian,40.74195877796,-73.989716662832,5374
964,Chinatown Ice Cream Factory,o6q3jm-dU5A6nV3r2lBg9A,New York,NY,Ice Cream & Frozen Yogurt,40.715452,-73.99818,2675
965,Totto Ramen,QbAfrOxbuYKU248SDXHZEQ,New York,NY,Ramen,40.76444,-73.98759,5343
966,Lombardi's Pizza,WIhm0W9197f_rRtDziq5qQ,New York,NY,Pizza,40.7215934960083,-73.9955956044561,5964
967,Eleven Madison Park,nRO136GRieGtxz18uD61DA,New York,NY,American (New),40.7416907417333,-73.9872074872255,2087
968,Ippudo Westside,TN4RnyqHMSupRFot4Q-_EA,New York,NY,Ramen,40.76344,-73.98661,3568
969,Del Frisco's Double Eagle Steakhouse,b8a-8u_A51v2IzyjLVsx6w,New York,NY,Steakhouses,40.759412,-73.982221,2864
970,Spot Dessert Bar,ikazsJps1k-Br2FbunwCtg,New York,NY,Desserts,40.72939,-73.98892,2871
971,Los Tacos No.1,SULHf6nGQ8sK0UpG1XU30w,New York,NY,Tacos,40.7575067,-73.9877717,1462
972,Upstate,ehUuSk5gPTCQmwS_ubgKRA,New York,NY,Seafood,40.7263139141197,-73.9864901976935,1782
973,Dough,P58WuRP1AGD9ruE2bZ2urw,Brooklyn,NY,Donuts,40.6890699083996,-73.9571077502625,1708
974,Grand Central Terminal,8HkB3JfIj7_g-MN5ujoRig,New York,NY,Landmarks & Historical Buildings,40.752793,-73.977165,1359
975,Caracas Arepa Bar,iBm8YTqNwrddsxWdqLPK-A,New York,NY,Venezuelan,40.7269655,-73.9854223,2538
976,ABC Kitchen,dMhRafXdr765DHe0k-QfaQ,New York,NY,American (New),40.738085,-73.989472,2919
977,Rice To Riches,HxC2ZN010NxAFwjTqUVpzw,New York,NY,Desserts,40.721845,-73.995802,2970
978,Traif,qLLxS7RwNEjP_jq_KQrPfA,Brooklyn,NY,American (New),40.710658,-73.958872,1831
979,Molly's Cupcakes,Hs1TH_4FpyzbX6_J5r1XXg,New York,NY,Bakeries,40.73014,-74.00248,1623
980,Angel's Share,ZD22cMZvSmfNsXS9vKizGA,New York,NY,Cocktail Bars,40.7297097529882,-73.9891492245369,2061
981,Morimoto,t1w4qyqyfEdTPhoy-5t3FA,New York,NY,Japanese,40.74332,-74.00713,2988
982,Up Thai,-OixbLnFLCzQclxCSbUQ8w,New York,NY,Thai,40.7698275926665,-73.9576330868512,2120
983,Per Se,1DfbZ0VsSCg9g1KILmnvzQ,New York,NY,French,40.7681528889558,-73.9827629623657,1599
984,Cafe Habana,NOh24SMS6k4pzNv8Ds7KDg,New York,NY,Cuban,40.722998,-73.994171,3121
985,Junior's Restaurant & Bakery - 45th St.,U5hCNNyJmb7f3dmC1HTzSQ,New York,NY,Bakeries,40.7582662685627,-73.98654,4362
986,Daniel,DZaN3bNWfwcm__sNw5bvDg,New York,NY,French,40.7667736797858,-73.967607,1548
987,Mamoun's Falafel,L-IuiVoFMDSw2K6OAciP1g,New York,NY,Middle Eastern,40.7302874,-74.0004383,2344
988,L'Artusi,rp8S7scxOkVVeG7dNneMGQ,New York,NY,Italian,40.733714,-74.005068,1750
989,Eileen's Special Cheesecake,6G_NSMacAfdf-WYOpcQ4uw,New York,NY,Bakeries,40.7215431969029,-73.9972332037048,1563
990,Rubirosa,WG639VkTjmK5dzydd1BBJA,New York,NY,Italian,40.72275,-73.99622,2035
991,Beauty & Essex,pfmAcS-g6SiNG0KlLvrqnA,New York,NY,American (New),40.72037,-73.98677,3366
992,Bryant Park,MJJi_5tGkWYI1VReTjhCCA,New York,NY,Parks,40.7538842911333,-73.9836510457098,1114
993,Izakaya MEW,klAhw3xLQi9GF1tf_HnS7w,New York,NY,Tapas Bars,40.7501853096499,-73.9863203465939,2164
994,The Boil,tiSw-6DIm3-mMORyEIOVyg,New York,NY,Cajun/Creole,40.71974,-73.99339,1839
995,Top of the Rock,36krOhexcsA8Uetoq52A7g,New York,NY,Landmarks & Historical Buildings,40.7593342608422,-73.9794015884399,1595
996,Wafels & Dinges,xJSH3EM1iZtOh4WZti4qjg,New York,NY,Belgian,40.7392845153809,-73.9989318847656,1532
997,Doughnut Plant,XskangHFq3JD9klJFuGH8w,New York,NY,Donuts,40.7444886,-73.9969095,2454
998,Thursday Kitchen,fVbUVAiLiGgLA_nxBFxyww,New York,NY,Korean,40.7275,-73.9838,1240
999,Sugar Sweet Sunshine Bakery,qVSOes5JoWc5_umv4nd4Hg,New York,NY,Bakeries,40.719851,-73.987011,2030
1000,Le Bernardin,vRrVSB-LegwUwIxpkeRVtQ,New York,NY,French,40.761557,-73.981763,2453
1001,Two Little Red Hens,UGECJrPSWy0n7PXykBBWAQ,New York,NY,Bakeries,40.777528,-73.9517869,2506
1002,Brooklyn Bridge,mvn2XFJfIPNAlvsy-arzkA,Brooklyn,NY,Landmarks & Historical Buildings,40.7059677364821,-73.9966657489186,1323
1003,Taiyaki NYC,vk7W3_sQwr7eZbRFsXv6rw,New York,NY,Ice Cream & Frozen Yogurt,40.71789,-73.9988,2756
1004,Dominique Ansel Bakery,ga6sRtE0l85iftw_5-W84Q,New York,NY,Bakeries,40.72522,-74.00291,4311
1005,Buddakan,nI1UYDCYUTt23TpGxqnLKg,New York,NY,Chinese,40.7422762672197,-74.0048000961542,3859
1006,Juliana's Pizza,ysqgdbSrezXgVwER2kQWKA,Brooklyn,NY,Pizza,40.7026153030093,-73.9934159993549,2078
1007,Amélie,ETgJqJHV7BW6pIr9Ox74sA,New York,NY,French,40.7327,-73.99766,2560
1008,Russ & Daughters,VrCCr45dhN-RRM107iptdg,New York,NY,Bagels,40.722589,-73.9882828294139,2089
1009,Joe's Shanghai,0CjK3esfpFcxIopebzjFxA,New York,NY,Shanghainese,40.7146691442891,-73.9977602206654,5939
1010,Club A Steakhouse,A_YpTLbAlEqeLVSs9bxbEA,New York,NY,Steakhouses,40.76006,-73.96557,2675
1011,Jacob's Pickles,xt4sa64WOrpJvZBDPNPNYg,New York,NY,Comfort Food,40.7866504411994,-73.9755284786224,3887
1012,Eataly NYC Flatiron,a0IET3_yCFcO36OqGSsisg,New York,NY,Italian,40.74195877796,-73.989716662832,5374
1013,Chinatown Ice Cream Factory,o6q3jm-dU5A6nV3r2lBg9A,New York,NY,Ice Cream & Frozen Yogurt,40.715452,-73.99818,2675
1014,Totto Ramen,QbAfrOxbuYKU248SDXHZEQ,New York,NY,Ramen,40.76444,-73.98759,5343
1015,Lombardi's Pizza,WIhm0W9197f_rRtDziq5qQ,New York,NY,Pizza,40.7215934960083,-73.9955956044561,5964
1016,Eleven Madison Park,nRO136GRieGtxz18uD61DA,New York,NY,American (New),40.7416907417333,-73.9872074872255,2087
1017,Ippudo Westside,TN4RnyqHMSupRFot4Q-_EA,New York,NY,Ramen,40.76344,-73.98661,3568
1018,Del Frisco's Double Eagle Steakhouse,b8a-8u_A51v2IzyjLVsx6w,New York,NY,Steakhouses,40.759412,-73.982221,2864
1019,Spot Dessert Bar,ikazsJps1k-Br2FbunwCtg,New York,NY,Desserts,40.72939,-73.98892,2871
1020,Los Tacos No.1,SULHf6nGQ8sK0UpG1XU30w,New York,NY,Tacos,40.7575067,-73.9877717,1462
1021,Upstate,ehUuSk5gPTCQmwS_ubgKRA,New York,NY,Seafood,40.7263139141197,-73.9864901976935,1782
1022,Dough,P58WuRP1AGD9ruE2bZ2urw,Brooklyn,NY,Donuts,40.6890699083996,-73.9571077502625,1708
1023,Grand Central Terminal,8HkB3JfIj7_g-MN5ujoRig,New York,NY,Landmarks & Historical Buildings,40.752793,-73.977165,1359
1024,Caracas Arepa Bar,iBm8YTqNwrddsxWdqLPK-A,New York,NY,Venezuelan,40.7269655,-73.9854223,2538
1025,ABC Kitchen,dMhRafXdr765DHe0k-QfaQ,New York,NY,American (New),40.738085,-73.989472,2919
1026,Rice To Riches,HxC2ZN010NxAFwjTqUVpzw,New York,NY,Desserts,40.721845,-73.995802,2970
1027,Traif,qLLxS7RwNEjP_jq_KQrPfA,Brooklyn,NY,American (New),40.710658,-73.958872,1831
1028,Molly's Cupcakes,Hs1TH_4FpyzbX6_J5r1XXg,New York,NY,Bakeries,40.73014,-74.00248,1623
1029,Angel's Share,ZD22cMZvSmfNsXS9vKizGA,New York,NY,Cocktail Bars,40.7297097529882,-73.9891492245369,2061
1030,Morimoto,t1w4qyqyfEdTPhoy-5t3FA,New York,NY,Japanese,40.74332,-74.00713,2988
1031,Up Thai,-OixbLnFLCzQclxCSbUQ8w,New York,NY,Thai,40.7698275926665,-73.9576330868512,2120
1032,Per Se,1DfbZ0VsSCg9g1KILmnvzQ,New York,NY,French,40.7681528889558,-73.9827629623657,1599
1033,Cafe Habana,NOh24SMS6k4pzNv8Ds7KDg,New York,NY,Cuban,40.722998,-73.994171,3121
1034,Junior's Restaurant & Bakery - 45th St.,U5hCNNyJmb7f3dmC1HTzSQ,New York,NY,Bakeries,40.7582662685627,-73.98654,4362
1035,Daniel,DZaN3bNWfwcm__sNw5bvDg,New York,NY,French,40.7667736797858,-73.967607,1548
1036,Mamoun's Falafel,L-IuiVoFMDSw2K6OAciP1g,New York,NY,Middle Eastern,40.7302874,-74.0004383,2344
1037,L'Artusi,rp8S7scxOkVVeG7dNneMGQ,New York,NY,Italian,40.733714,-74.005068,1750
1038,Eileen's Special Cheesecake,6G_NSMacAfdf-WYOpcQ4uw,New York,NY,Bakeries,40.7215431969029,-73.9972332037048,1563
1039,Rubirosa,WG639VkTjmK5dzydd1BBJA,New York,NY,Italian,40.72275,-73.99622,2035
1040,Beauty & Essex,pfmAcS-g6SiNG0KlLvrqnA,New York,NY,American (New),40.72037,-73.98677,3366
1041,Bryant Park,MJJi_5tGkWYI1VReTjhCCA,New York,NY,Parks,40.7538842911333,-73.9836510457098,1114
1042,Izakaya MEW,klAhw3xLQi9GF1tf_HnS7w,New York,NY,Tapas Bars,40.7501853096499,-73.9863203465939,2164
1043,The Boil,tiSw-6DIm3-mMORyEIOVyg,New York,NY,Cajun/Creole,40.71974,-73.99339,1839
1044,Top of the Rock,36krOhexcsA8Uetoq52A7g,New York,NY,Landmarks & Historical Buildings,40.7593342608422,-73.9794015884399,1595
1045,Wafels & Dinges,xJSH3EM1iZtOh4WZti4qjg,New York,NY,Belgian,40.7392845153809,-73.9989318847656,1532
1046,Doughnut Plant,XskangHFq3JD9klJFuGH8w,New York,NY,Donuts,40.7444886,-73.9969095,2454
1047,Thursday Kitchen,fVbUVAiLiGgLA_nxBFxyww,New York,NY,Korean,40.7275,-73.9838,1240
1048,Sugar Sweet Sunshine Bakery,qVSOes5JoWc5_umv4nd4Hg,New York,NY,Bakeries,40.719851,-73.987011,2030
1049,Carmine's Italian Restaurant - Times Square,22nKUyCIbpnzR6R3_g1ptQ,New York,NY,Italian,40.7574955824307,-73.9866844540098,3581
